frame,track_id,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16
3,2,0.8230569958686829,0.4916380047798157,0.836905300617218,0.46679824590682983,0.8088860511779785,0.4619171917438507,0.8522149324417114,0.4633537232875824,0.7795044183731079,0.4510708153247833,0.8801295161247253,0.5809348821640015,0.7425816059112549,0.5723819732666016,0.934051513671875,0.730399489402771,0.7346562743186951,0.7358465194702148,0.9249264597892761,0.7892041802406311,0.8139446973800659,0.7839056849479675,0.8635103106498718,0.860289990901947,0.7662795186042786,0.85920649766922,0.9177287817001343,0.8860451579093933,0.746566116809845,0.8790391683578491,0.9165934324264526,1.0,0.755963146686554,1.0
3,3,0.2973649203777313,0.3856009244918823,0.30685847997665405,0.3669728934764862,0.28843218088150024,0.36713629961013794,0.3237907886505127,0.36518117785453796,0.274915874004364,0.3657902479171753,0.35232579708099365,0.45507875084877014,0.2510077655315399,0.45366641879081726,0.3777853548526764,0.588017463684082,0.22959737479686737,0.577629029750824,0.3421770930290222,0.6647205352783203,0.26195186376571655,0.625982940196991,0.32650256156921387,0.6824489235877991,0.2601606249809265,0.6808707118034363,0.32848188281059265,0.7446540594100952,0.250682532787323,0.7445953488349915,0.31405049562454224,0.8092025518417358,0.26289328932762146,0.8124045729637146
4,1,0.13622114062309265,0.49680933356285095,0.1536189168691635,0.4592808485031128,0.12049174308776855,0.46644192934036255,0.19275537133216858,0.43787825107574463,0.11235807836055756,0.45516398549079895,0.24358832836151123,0.5452017188072205,0.09840072691440582,0.5502081513404846,0.2498953640460968,0.7738592624664307,0.05655457824468613,0.7389401197433472,0.14119143784046173,0.826171338558197,0.049540888518095016,0.8260289430618286,0.23375415802001953,0.8720260858535767,0.13182494044303894,0.868633508682251,0.2036154717206955,0.8914391398429871,0.07414592802524567,0.8986334204673767,0.20027315616607666,0.960141658782959,0.10116449743509293,0.9882408976554871
4,2,0.8198772668838501,0.4912927746772766,0.8347856402397156,0.4671521484851837,0.8063473701477051,0.46143800020217896,0.8525705337524414,0.46515876054763794,0.7796252965927124,0.45073026418685913,0.879991352558136,0.5806301832199097,0.7429815530776978,0.5716050863265991,0.9341956973075867,0.7302297949790955,0.734777569770813,0.736797571182251,0.9254392385482788,0.7887270450592041,0.8137985467910767,0.7835911512374878,0.8632674217224121,0.8604746460914612,0.766240656375885,0.8593105673789978,0.9170354604721069,0.8859029412269592,0.7479800581932068,0.8798103928565979,0.9176151156425476,1.0,0.7569223642349243,1.0
4,3,0.29750171303749084,0.38550886511802673,0.3069366216659546,0.3667086362838745,0.2884696125984192,0.36708036065101624,0.32387956976890564,0.3646642565727234,0.274911105632782,0.3658210039138794,0.35269349813461304,0.45487746596336365,0.25112324953079224,0.45382922887802124,0.3781088888645172,0.5877360701560974,0.2292613983154297,0.5776265859603882,0.34275463223457336,0.6645171046257019,0.26131898164749146,0.626510500907898,0.3267854154109955,0.68238765001297,0.26024100184440613,0.6808549761772156,0.32906824350357056,0.7438512444496155,0.2501712441444397,0.7437358498573303,0.3147311210632324,0.8081350326538086,0.26199743151664734,0.8112473487854004
5,1,0.13592688739299774,0.49682897329330444,0.15320299565792084,0.4593184292316437,0.12030377238988876,0.46668022871017456,0.1921883076429367,0.4381271302700043,0.11241136491298676,0.45579901337623596,0.24317875504493713,0.5452269911766052,0.09796712547540665,0.550929844379425,0.24970273673534393,0.7736774682998657,0.05563734844326973,0.7403428554534912,0.14097078144550323,0.8256387710571289,0.0494258888065815,0.8246915340423584,0.23158946633338928,0.8717657923698425,0.12984159588813782,0.8685941696166992,0.20294436812400818,0.8901270627975464,0.07489611208438873,0.8972459435462952,0.1976979523897171,0.9610615968704224,0.10126572847366333,0.9881485104560852
5,2,0.8164073824882507,0.49141159653663635,0.8324623107910156,0.46784454584121704,0.8035681843757629,0.4608875811100006,0.8524489402770996,0.4671809673309326,0.778978168964386,0.44960445165634155,0.8793421983718872,0.5805771946907043,0.7428593635559082,0.5701090097427368,0.9351348876953125,0.7290995121002197,0.7348822355270386,0.7357071042060852,0.9254289865493774,0.7886306047439575,0.8140762448310852,0.7832772135734558,0.8630228042602539,0.8593829870223999,0.7662242650985718,0.8573211431503296,0.914959728717804,0.8871861696243286,0.7475837469100952,0.8801213502883911,0.9187182188034058,1.0,0.756404459476471,1.0
5,3,0.2974988520145416,0.3857139050960541,0.30711305141448975,0.3669684827327728,0.28857603669166565,0.36699146032333374,0.32419446110725403,0.36514249444007874,0.2750401794910431,0.3653654456138611,0.35266250371932983,0.45555296540260315,0.2511558532714844,0.4537588655948639,0.3785102963447571,0.5884840488433838,0.2301073521375656,0.5779368281364441,0.3432234823703766,0.664478063583374,0.2622028887271881,0.6267048120498657,0.3269595503807068,0.6825334429740906,0.26050177216529846,0.6807900071144104,0.3289318084716797,0.7429797649383545,0.2509954273700714,0.7426652908325195,0.3147815465927124,0.8059114217758179,0.2635820508003235,0.8089014887809753
6,1,0.13559883832931519,0.4972088634967804,0.15287187695503235,0.45948663353919983,0.11991767585277557,0.46700379252433777,0.19184349477291107,0.4381195902824402,0.11195199191570282,0.4560929536819458,0.24275216460227966,0.5457300543785095,0.09739967435598373,0.5515949726104736,0.24956023693084717,0.7748246192932129,0.05534379556775093,0.7414001226425171,0.14122909307479858,0.8261012434959412,0.04953540489077568,0.8247341513633728,0.2306956797838211,0.8720934391021729,0.12888255715370178,0.8691657185554504,0.20325477421283722,0.8877007961273193,0.07516994327306747,0.8953542709350586,0.19743940234184265,0.9592558741569519,0.10139085352420807,0.9871585369110107
6,2,0.8139733076095581,0.49291738867759705,0.8304743766784668,0.46874791383743286,0.8014065027236938,0.46236708760261536,0.85237056016922,0.465915709733963,0.778546154499054,0.4494032561779022,0.8798343539237976,0.5793614983558655,0.7437461018562317,0.5694284439086914,0.9355875849723816,0.7290796637535095,0.7345443964004517,0.7344534993171692,0.9252812266349792,0.7886135578155518,0.8144243359565735,0.782963752746582,0.8625260591506958,0.8603959679603577,0.7661892771720886,0.8582801222801208,0.9122562408447266,0.8890764117240906,0.746167004108429,0.8826318383216858,0.9175580143928528,1.0,0.7563817501068115,1.0
6,3,0.2974143922328949,0.38604027032852173,0.30695396661758423,0.36736226081848145,0.2885972261428833,0.3673040270805359,0.3239251971244812,0.36547741293907166,0.2751503884792328,0.36549755930900574,0.3523668646812439,0.45592963695526123,0.2512482702732086,0.4538775682449341,0.3785112500190735,0.588036060333252,0.23042035102844238,0.5771679282188416,0.3424970805644989,0.6634762287139893,0.2623897194862366,0.6262840032577515,0.32735201716423035,0.6824408769607544,0.26115620136260986,0.6806609034538269,0.3294163644313812,0.7440102696418762,0.2518211901187897,0.7435663938522339,0.31574901938438416,0.8059276938438416,0.26481401920318604,0.8087411522865295
7,1,0.13510902225971222,0.4976825416088104,0.15238407254219055,0.45954111218452454,0.1192982941865921,0.46731409430503845,0.19157667458057404,0.4373474419116974,0.11128803342580795,0.45593151450157166,0.24264653027057648,0.5460568070411682,0.09710045158863068,0.5519415736198425,0.24968716502189636,0.7753892540931702,0.05523644760251045,0.7409422993659973,0.14167508482933044,0.8262161016464233,0.0492536798119545,0.8239184617996216,0.22999803721904755,0.8724676966667175,0.12821552157402039,0.8695076704025269,0.2022511214017868,0.8874386548995972,0.07431690394878387,0.8952931761741638,0.19614285230636597,0.9578333497047424,0.10129604488611221,0.9862843751907349
7,2,0.8106956481933594,0.49448859691619873,0.8280040621757507,0.46997323632240295,0.7986210584640503,0.462960422039032,0.8517459630966187,0.4656357169151306,0.7772074341773987,0.44736170768737793,0.8794686198234558,0.5794326066970825,0.7433704137802124,0.5686877965927124,0.9364601969718933,0.7284310460090637,0.7343931198120117,0.7337204217910767,0.9249669313430786,0.788454532623291,0.8143666982650757,0.7829200029373169,0.8629411458969116,0.8628491759300232,0.7667489647865295,0.8600121140480042,0.9115602374076843,0.8927106857299805,0.7458232641220093,0.8848620653152466,0.9176085591316223,1.0,0.7572203874588013,1.0
7,3,0.29738470911979675,0.3862494230270386,0.30675190687179565,0.3672473430633545,0.28837546706199646,0.36772072315216064,0.3237997889518738,0.36477118730545044,0.27496418356895447,0.36618727445602417,0.35274457931518555,0.45553869009017944,0.25183022022247314,0.45424193143844604,0.37847718596458435,0.587918758392334,0.23068217933177948,0.5768974423408508,0.34209996461868286,0.663381814956665,0.26250359416007996,0.6264930963516235,0.32744282484054565,0.6819230914115906,0.26148295402526855,0.680173933506012,0.328929603099823,0.7441432476043701,0.2519829273223877,0.743475079536438,0.31490594148635864,0.8054530620574951,0.2652752995491028,0.8079098463058472
8,1,0.13464286923408508,0.4979674816131592,0.15198706090450287,0.4599534869194031,0.11881659924983978,0.4676731526851654,0.19129039347171783,0.4382287859916687,0.11089768260717392,0.45667320489883423,0.24232010543346405,0.5461617112159729,0.09705197811126709,0.5517879128456116,0.24934513866901398,0.7749611735343933,0.055897604674100876,0.7398101091384888,0.1415978968143463,0.8263455629348755,0.04959530755877495,0.8240081071853638,0.23048381507396698,0.871429443359375,0.12871472537517548,0.868427038192749,0.2022034376859665,0.8892205357551575,0.07432927191257477,0.8973242044448853,0.19694581627845764,0.959559977054596,0.10099078714847565,0.9886382818222046
8,2,0.8090599179267883,0.4954332709312439,0.8268051147460938,0.4703080952167511,0.7970713376998901,0.4634639620780945,0.8520519137382507,0.4648186266422272,0.776650071144104,0.446837455034256,0.8802350163459778,0.579351544380188,0.7434138059616089,0.5692186951637268,0.9369410276412964,0.7283586859703064,0.7340016961097717,0.7342858910560608,0.9246104955673218,0.788486897945404,0.8142890930175781,0.7831182479858398,0.8631755113601685,0.8635167479515076,0.7665649056434631,0.8607223629951477,0.9113858342170715,0.8992050290107727,0.7450671195983887,0.8913992047309875,0.9180299043655396,1.0,0.7576745748519897,1.0
8,3,0.2970620095729828,0.3862094581127167,0.3065698742866516,0.3673939108848572,0.288207471370697,0.3676163852214813,0.32380491495132446,0.36530807614326477,0.2749749720096588,0.36608803272247314,0.35257232189178467,0.4555431008338928,0.2517468333244324,0.454178124666214,0.3784918189048767,0.5873953700065613,0.23119263350963593,0.5771917700767517,0.3419024646282196,0.6630834341049194,0.26294809579849243,0.6274982690811157,0.32786914706230164,0.6811946630477905,0.26188212633132935,0.679543137550354,0.3297952115535736,0.74403977394104,0.2527960538864136,0.7435153722763062,0.3162289261817932,0.8052951097488403,0.26631811261177063,0.8078811764717102
9,1,0.13440141081809998,0.5000283718109131,0.1520293802022934,0.46433407068252563,0.1183328852057457,0.4709656536579132,0.19094699621200562,0.4402705729007721,0.10787902772426605,0.45776158571243286,0.2427384853363037,0.5398638844490051,0.09717950224876404,0.544407844543457,0.24871739745140076,0.7731600999832153,0.05748961120843887,0.7336257100105286,0.13514815270900726,0.8264357447624207,0.050576768815517426,0.8215216994285583,0.2386196106672287,0.8689906597137451,0.13526007533073425,0.8623207211494446,0.20695587992668152,0.9044844508171082,0.05207895487546921,0.9009149074554443,0.2187700718641281,0.9055570960044861,0.08993586152791977,0.9171277284622192
9,2,0.8091276288032532,0.495904803276062,0.8267611265182495,0.4705250561237335,0.7969512939453125,0.4640641212463379,0.8518136739730835,0.46459028124809265,0.776323139667511,0.44750282168388367,0.879644513130188,0.5784777402877808,0.7433537244796753,0.5692448616027832,0.9366354942321777,0.728226900100708,0.7341220378875732,0.7346109747886658,0.9249835014343262,0.7884601354598999,0.8136001825332642,0.7831794023513794,0.8626735806465149,0.863555908203125,0.7664047479629517,0.8613855242729187,0.9104295969009399,0.8968889117240906,0.7449044585227966,0.8909714818000793,0.9170539975166321,0.9989045858383179,0.7569899559020996,1.0
9,3,0.297038733959198,0.38645654916763306,0.30656343698501587,0.3676186501979828,0.2881714701652527,0.36789482831954956,0.323909193277359,0.36550173163414,0.27503469586372375,0.36639025807380676,0.352674663066864,0.4555969536304474,0.2520635724067688,0.4545966386795044,0.3782607913017273,0.5877996683120728,0.23173721134662628,0.5787238478660583,0.34308698773384094,0.6631712317466736,0.26325806975364685,0.6291738748550415,0.32784783840179443,0.6807271242141724,0.2619378864765167,0.6792104840278625,0.33037441968917847,0.7422780394554138,0.2527911365032196,0.7419334650039673,0.3167252242565155,0.8026267290115356,0.26539793610572815,0.8054460883140564
10,1,0.13419023156166077,0.5004191994667053,0.1515592485666275,0.4643922448158264,0.11797517538070679,0.4714291989803314,0.19027888774871826,0.4394229054450989,0.10742537677288055,0.45794305205345154,0.24225111305713654,0.5395163893699646,0.09717061370611191,0.5449211001396179,0.24851827323436737,0.7727828025817871,0.057504795491695404,0.7341583371162415,0.13573341071605682,0.8267467021942139,0.05054758861660957,0.8244911432266235,0.2389536201953888,0.8679704666137695,0.13577839732170105,0.8619428873062134,0.20878076553344727,0.9015021324157715,0.052308399230241776,0.8989978432655334,0.2207082211971283,0.9032903909683228,0.0893741026520729,0.9163109064102173
10,2,0.8099387884140015,0.4964273273944855,0.8271945714950562,0.47124183177948,0.797650933265686,0.4648483693599701,0.8512269258499146,0.46571487188339233,0.7763873934745789,0.4489118456840515,0.8792012333869934,0.5786044001579285,0.7428411841392517,0.5697453618049622,0.9361318349838257,0.7283539772033691,0.734606146812439,0.7357138991355896,0.9255331158638,0.7885911464691162,0.8133365511894226,0.7833130955696106,0.8622840046882629,0.8620349168777466,0.7657697796821594,0.8601760864257812,0.9121030569076538,0.8942416906356812,0.7454172968864441,0.8885399103164673,0.9176775217056274,0.9981259107589722,0.7569706439971924,1.0
10,3,0.29710841178894043,0.3867819905281067,0.3065762519836426,0.3678305447101593,0.2881571650505066,0.3682360053062439,0.3238402307033539,0.36551859974861145,0.2749451994895935,0.366737961769104,0.35269567370414734,0.4558444619178772,0.25217896699905396,0.45482003688812256,0.378242552280426,0.5884034633636475,0.23195309937000275,0.5787656903266907,0.34339267015457153,0.6635140180587769,0.2632327675819397,0.6290293335914612,0.327601820230484,0.6805709004402161,0.2617412209510803,0.6789381504058838,0.3300972580909729,0.7417973875999451,0.25232189893722534,0.741241455078125,0.31676238775253296,0.8015646934509277,0.2650296688079834,0.8041244745254517
11,1,0.13403964042663574,0.5004555583000183,0.15120923519134521,0.46436724066734314,0.11761144548654556,0.47196170687675476,0.18962053954601288,0.43948081135749817,0.10692985355854034,0.4592570960521698,0.2415834367275238,0.538981556892395,0.0972052812576294,0.5447388291358948,0.2479231357574463,0.7726531028747559,0.058207809925079346,0.7325620055198669,0.13580581545829773,0.8268396258354187,0.05084531381726265,0.8225857019424438,0.23826651275157928,0.8664155602455139,0.13546623289585114,0.8607243895530701,0.20812782645225525,0.9029967188835144,0.05282314494252205,0.901743471622467,0.2199123352766037,0.9040920734405518,0.0888734981417656,0.9189117550849915
11,2,0.8124510645866394,0.4973512291908264,0.829135537147522,0.4716596007347107,0.7994394302368164,0.4659425914287567,0.8519089818000793,0.46534550189971924,0.7764992713928223,0.4504702389240265,0.8797199130058289,0.579089879989624,0.7430747747421265,0.5712706446647644,0.9361768960952759,0.7283663153648376,0.7344300150871277,0.73565274477005,0.9254505038261414,0.7894715070724487,0.8134093284606934,0.783595085144043,0.8629598617553711,0.8627879023551941,0.7663671374320984,0.8615551590919495,0.9122699499130249,0.894008219242096,0.745238184928894,0.8894089460372925,0.9175313711166382,0.9976533651351929,0.7568565607070923,1.0
11,3,0.2972736060619354,0.3870983421802521,0.3066662549972534,0.3682006299495697,0.28837844729423523,0.3686644732952118,0.32386279106140137,0.3656829297542572,0.27521228790283203,0.36710280179977417,0.35279959440231323,0.4555850625038147,0.2522430419921875,0.45467609167099,0.3782329857349396,0.5882974863052368,0.23202355206012726,0.5790507197380066,0.34188389778137207,0.6622742414474487,0.263568252325058,0.6300622820854187,0.3274325728416443,0.6803841590881348,0.26151981949806213,0.6787030696868896,0.3300415277481079,0.7412296533584595,0.25196701288223267,0.7405250668525696,0.31662502884864807,0.8014986515045166,0.2646607458591461,0.8037915825843811
12,1,0.13401708006858826,0.5001664757728577,0.15107592940330505,0.4640052914619446,0.1174149289727211,0.47179803252220154,0.1891164779663086,0.43916699290275574,0.10638713836669922,0.4594220519065857,0.24120470881462097,0.5389834642410278,0.09695761650800705,0.5448795557022095,0.24752330780029297,0.7727774977684021,0.05843963474035263,0.7326039671897888,0.13633881509304047,0.826981246471405,0.0508052222430706,0.8224878907203674,0.23795464634895325,0.8652412295341492,0.13535669445991516,0.8595778346061707,0.20796993374824524,0.9027945399284363,0.05376803129911423,0.901129424571991,0.21911625564098358,0.903218686580658,0.09021425247192383,0.917126476764679
12,2,0.8144763112068176,0.4976346790790558,0.8308204412460327,0.4722866415977478,0.8012237548828125,0.46648839116096497,0.852500319480896,0.4661155641078949,0.7770401835441589,0.4512128233909607,0.879898190498352,0.5796053409576416,0.7428208589553833,0.5720095038414001,0.9352940320968628,0.7275800108909607,0.734538733959198,0.7361046075820923,0.9255965948104858,0.7905668616294861,0.8132773637771606,0.7839796543121338,0.8635262250900269,0.8645194172859192,0.7665426135063171,0.8636599779129028,0.9147866368293762,0.8941195011138916,0.7465183138847351,0.8895462155342102,0.9187103509902954,0.9967252016067505,0.7582366466522217,1.0
12,3,0.29758694767951965,0.38699835538864136,0.3068832755088806,0.36798393726348877,0.288557767868042,0.36872410774230957,0.3240557312965393,0.36530035734176636,0.2753261923789978,0.3674609661102295,0.3531958758831024,0.4552673399448395,0.2526380121707916,0.4542792737483978,0.3781207799911499,0.5881337523460388,0.23205676674842834,0.57774817943573,0.3411785364151001,0.6619254350662231,0.2640165090560913,0.6297205686569214,0.32778310775756836,0.6786664128303528,0.26186758279800415,0.676775336265564,0.3302682042121887,0.738949179649353,0.2518487274646759,0.737734317779541,0.3170319199562073,0.8003709316253662,0.26506465673446655,0.8018187880516052
13,1,0.1342346966266632,0.49961715936660767,0.1511794626712799,0.4634629189968109,0.11745214462280273,0.4714587330818176,0.18867920339107513,0.43903976678848267,0.1059996634721756,0.4597529172897339,0.2405444085597992,0.5383151769638062,0.09645923227071762,0.5448336005210876,0.24780111014842987,0.7722787857055664,0.05868394300341606,0.7323676347732544,0.13701806962490082,0.8272757530212402,0.051067717373371124,0.8223959803581238,0.2379991114139557,0.8657569289207458,0.13525816798210144,0.8608016967773438,0.2097608745098114,0.9035983681678772,0.05511636286973953,0.9035329222679138,0.22144417464733124,0.9041099548339844,0.09055408090353012,0.9202867150306702
13,2,0.8165444135665894,0.49722161889076233,0.832305908203125,0.4725836515426636,0.803155779838562,0.46658122539520264,0.8522717356681824,0.46759161353111267,0.7776385545730591,0.45244309306144714,0.8794565200805664,0.5798332691192627,0.7421066164970398,0.572259783744812,0.9349266290664673,0.7267161011695862,0.7344513535499573,0.7366957664489746,0.9265058636665344,0.7879382371902466,0.8128282427787781,0.7840995192527771,0.8635848760604858,0.8603907227516174,0.7662972211837769,0.8598126173019409,0.9161710739135742,0.8936328291893005,0.7465235590934753,0.8891878128051758,0.9200059771537781,0.998120129108429,0.7577010989189148,1.0
13,3,0.2977311313152313,0.38739997148513794,0.3071301281452179,0.3684485852718353,0.2887759208679199,0.3688981831073761,0.32422083616256714,0.3657810091972351,0.2754688858985901,0.3671896159648895,0.3529167175292969,0.4554179608821869,0.2526022791862488,0.4539467990398407,0.37792566418647766,0.5877082943916321,0.23236536979675293,0.5771772265434265,0.3412199318408966,0.6623883247375488,0.26392585039138794,0.6302199363708496,0.3279615342617035,0.6777496933937073,0.2621174156665802,0.6757581233978271,0.33056822419166565,0.7386369705200195,0.2517544627189636,0.7373390197753906,0.31781840324401855,0.8000034093856812,0.26488155126571655,0.801369309425354
14,1,0.1349593698978424,0.49933484196662903,0.15154609084129333,0.4628516435623169,0.11773530393838882,0.4714881181716919,0.18816405534744263,0.43805667757987976,0.10546108335256577,0.4603783190250397,0.24020591378211975,0.537968099117279,0.09627597779035568,0.5451322197914124,0.2479560375213623,0.7726833820343018,0.059141356498003006,0.7316544651985168,0.13811345398426056,0.8280181884765625,0.05114968866109848,0.8226967453956604,0.23828092217445374,0.8661026954650879,0.13552804291248322,0.8617138266563416,0.2104620486497879,0.9020109176635742,0.0554928183555603,0.903259813785553,0.2224082499742508,0.9014962315559387,0.09117643535137177,0.9195759892463684
14,2,0.8194730877876282,0.4986955523490906,0.8344863653182983,0.47422972321510315,0.8060541152954102,0.4680810570716858,0.8524227142333984,0.4680655300617218,0.7789756655693054,0.45280516147613525,0.8797008395195007,0.5796641707420349,0.7421151995658875,0.5719670057296753,0.9346483945846558,0.7264717817306519,0.7348061800003052,0.7369762063026428,0.927487850189209,0.7874934673309326,0.8121922612190247,0.7838414311408997,0.8644968271255493,0.8585058450698853,0.7671014666557312,0.8579549789428711,0.9181502461433411,0.8964877724647522,0.7466129660606384,0.8911793828010559,0.9209356307983398,1.0,0.758745014667511,1.0
14,3,0.29775646328926086,0.38812384009361267,0.3073458671569824,0.36938968300819397,0.28899848461151123,0.36932772397994995,0.3244224190711975,0.3669193983078003,0.27565595507621765,0.36699002981185913,0.35253268480300903,0.4559604525566101,0.25225844979286194,0.4537314474582672,0.3781394362449646,0.5876328945159912,0.23249296844005585,0.5769175887107849,0.3409026861190796,0.6619687676429749,0.26372426748275757,0.6294139623641968,0.3278271555900574,0.6789271235466003,0.26199454069137573,0.676784873008728,0.3299274444580078,0.739166259765625,0.25173670053482056,0.7378999590873718,0.3169856667518616,0.7998504638671875,0.2649229168891907,0.8014757037162781
